ahe,female,ne,midwest,south,west,race,yrseduc,ba,hsdipl,age
26.923077,0,1,0,0,0,1,16,1,1,42
11.057693,0,1,0,0,0,2,12,0,1,50
29.761906,1,1,0,0,0,1,18,1,1,51
25.961538,1,1,0,0,0,1,16,1,1,43
7.2115383,1,1,0,0,0,2,13,0,1,44
10.576923,0,1,0,0,0,2,12,0,1,33
5.7692308,1,1,0,0,0,1,16,1,1,48
25.961538,1,1,0,0,0,2,16,1,1,52
20.824175,1,1,0,0,0,1,12,0,1,42
30.048077,0,1,0,0,0,1,12,0,1,59
9.6153851,1,1,0,0,0,1,16,1,1,51
20.673077,0,1,0,0,0,2,12,0,1,37
11.094674,1,1,0,0,0,1,12,0,1,44
18.681318,0,1,0,0,0,1,14,0,1,32
20.242914,1,1,0,0,0,1,18,1,1,43
8.7692308,1,1,0,0,0,4,16,1,1,31
16.826923,0,1,0,0,0,1,12,0,1,49
13.461538,0,1,0,0,0,1,12,0,1,45
17.307692,1,1,0,0,0,1,14,0,1,57
16.346153,1,1,0,0,0,1,9,0,0,62
28.846153,0,1,0,0,0,1,12,0,1,45
31.73077,0,1,0,0,0,4,18,1,1,36
5.9134617,1,1,0,0,0,1,13,0,1,45
25.48077,0,1,0,0,0,1,13,0,1,43
9.375,1,1,0,0,0,1,13,0,1,38
34.188034,0,1,0,0,0,1,16,1,1,36
12.019231,0,1,0,0,0,4,13,0,1,30
25.641026,1,1,0,0,0,1,18,1,1,52
14.423077,0,1,0,0,0,1,16,1,1,44
24.038462,0,1,0,0,0,1,14,0,1,43
34.615383,0,1,0,0,0,1,16,1,1,55
20.833334,1,1,0,0,0,1,18,1,1,32
11.538462,0,1,0,0,0,1,14,0,1,34
51.923077,0,1,0,0,0,1,16,1,1,44
22.307692,1,1,0,0,0,1,18,1,1,58
31.868132,1,1,0,0,0,2,13,0,1,61
8.9666662,0,1,0,0,0,4,13,0,1,25
12.820513,1,1,0,0,0,1,12,0,1,49
2.7058461,0,1,0,0,0,1,13,0,1,28
20.192308,1,1,0,0,0,1,13,0,1,40
12.019231,1,1,0,0,0,1,12,0,1,43
6.25,1,1,0,0,0,1,16,1,1,32
4.3269229,0,1,0,0,0,1,12,0,1,30
38.46154,0,1,0,0,0,1,19,1,1,40
34.615383,0,1,0,0,0,1,18,1,1,44
12.019231,0,1,0,0,0,1,16,1,1,39
15.865385,0,1,0,0,0,1,20,1,1,40
30.341881,0,1,0,0,0,1,20,1,1,58
43.26923,0,1,0,0,0,1,12,0,0,29
8.4706955,1,1,0,0,0,1,8,0,0,57
4.75,0,1,0,0,0,1,16,1,1,37
4.43787,0,1,0,0,0,1,12,0,1,41
12.637362,1,1,0,0,0,1,12,0,1,49
19.23077,0,1,0,0,0,1,12,0,1,48
8.1730766,0,1,0,0,0,1,8,0,0,48
6.4814816,1,1,0,0,0,1,12,0,1,32
12.5,1,1,0,0,0,1,12,0,1,50
4.945055,0,1,0,0,0,1,6,0,0,55
14,1,1,0,0,0,2,13,0,1,33
16.826923,0,1,0,0,0,1,13,0,1,29
2.3798077,0,1,0,0,0,4,9,0,0,29
12.019231,1,1,0,0,0,1,12,0,1,45
21.634615,0,1,0,0,0,1,14,0,1,48
22.649572,0,1,0,0,0,2,12,0,1,32
9.6153851,1,1,0,0,0,1,12,0,1,43
31.25,0,1,0,0,0,1,16,1,1,51
17.5,1,1,0,0,0,1,12,0,1,56
10.576923,0,1,0,0,0,4,16,1,1,38
9.5129805,1,1,0,0,0,1,16,1,1,50
19.711538,1,1,0,0,0,1,12,0,1,38
16.826923,1,1,0,0,0,1,16,1,1,58
4.3269229,0,1,0,0,0,1,8,0,0,57
8.2216349,1,1,0,0,0,2,12,0,1,58
22.307692,0,1,0,0,0,1,18,1,1,39
7.2115383,1,1,0,0,0,1,12,0,1,50
14.423077,0,1,0,0,0,1,16,1,1,51
12.019231,0,1,0,0,0,1,9,0,0,59
19.723866,1,1,0,0,0,1,12,0,1,63
18.696581,1,1,0,0,0,1,14,0,1,28
11.242603,0,1,0,0,0,1,16,1,1,31
36.057693,1,1,0,0,0,1,16,1,1,31
28.846153,0,1,0,0,0,1,16,1,1,33
15.384615,0,1,0,0,0,1,16,1,1,52
7.5,1,1,0,0,0,1,6,0,0,30
12.362638,1,1,0,0,0,1,12,0,1,37
11.538462,0,1,0,0,0,1,12,0,1,46
17.548077,1,1,0,0,0,1,12,0,1,36
33.653847,0,1,0,0,0,1,16,1,1,50
50.48077,0,1,0,0,0,1,12,0,1,43
19.23077,0,1,0,0,0,1,13,0,1,37
12.820513,1,1,0,0,0,1,18,1,1,28
20.032051,0,1,0,0,0,1,16,1,1,44
6.9444447,1,1,0,0,0,1,12,0,1,42
13.461538,0,1,0,0,0,1,12,0,1,40
5.5500002,1,1,0,0,0,1,8,0,0,48
14.285714,0,1,0,0,0,1,12,0,1,56
9.6153851,0,1,0,0,0,1,12,0,1,36
17.712551,1,1,0,0,0,1,12,0,1,52
10.576923,1,1,0,0,0,1,12,0,1,35
12.084319,0,1,0,0,0,1,19,1,1,62
16.346153,1,1,0,0,0,1,12,0,1,39
8.6538458,0,1,0,0,0,1,12,0,1,30
11.904762,0,1,0,0,0,1,12,0,1,56
16.826923,1,1,0,0,0,2,12,0,1,41
8.0128202,0,1,0,0,0,1,12,0,1,58
9.6153851,1,1,0,0,0,1,12,0,1,43
7.6923075,1,1,0,0,0,1,12,0,1,32
6.5934067,1,1,0,0,0,1,12,0,1,44
28.846153,0,1,0,0,0,1,12,0,1,46
17.307692,0,1,0,0,0,1,12,0,1,52
9.4017096,1,1,0,0,0,1,12,0,1,30
6.4102564,1,1,0,0,0,1,12,0,1,53
13.461538,0,1,0,0,0,1,13,0,1,61
42.735043,0,1,0,0,0,1,19,1,1,58
21.634615,1,1,0,0,0,1,16,1,1,36
15.384615,1,1,0,0,0,1,12,0,1,46
26.223776,0,1,0,0,0,1,19,1,1,49
14.423077,1,1,0,0,0,1,12,0,1,28
10.683761,0,1,0,0,0,1,16,1,1,58
7.6923075,0,1,0,0,0,1,12,0,1,27
21.634615,0,1,0,0,0,1,13,0,1,53
6.0728745,1,1,0,0,0,1,16,1,1,38
25.48077,1,1,0,0,0,1,12,0,1,63
17.788462,1,1,0,0,0,1,16,1,1,27
12.019231,0,1,0,0,0,1,11,0,0,51
31.25,1,1,0,0,0,1,12,0,1,49
13.461538,1,1,0,0,0,1,13,0,1,48
9.6153851,0,1,0,0,0,1,12,0,1,56
11.346154,0,1,0,0,0,1,16,1,1,34
9.6153851,0,1,0,0,0,1,16,1,1,25
16.02564,0,1,0,0,0,1,12,0,1,39
35,1,1,0,0,0,1,18,1,1,59
9.2307692,0,1,0,0,0,1,12,0,1,57
24.51923,1,1,0,0,0,1,16,1,1,37
6.25,1,1,0,0,0,2,12,0,1,38
8.6538458,1,1,0,0,0,1,16,1,1,29
8.1730766,1,1,0,0,0,1,13,0,1,46
48.076923,0,1,0,0,0,1,18,1,1,39
20.192308,1,1,0,0,0,1,16,1,1,52
6.7307692,1,1,0,0,0,1,14,0,1,44
19.23077,1,1,0,0,0,1,16,1,1,30
20,0,1,0,0,0,1,16,1,1,36
21.153847,0,1,0,0,0,1,10,0,0,55
5.1282053,1,1,0,0,0,2,13,0,1,36
21.634615,0,1,0,0,0,1,13,0,1,47
36.923077,0,1,0,0,0,1,19,1,1,60
23.076923,1,1,0,0,0,1,18,1,1,41
19.23077,1,1,0,0,0,1,12,0,1,31
36.217949,0,1,0,0,0,1,16,1,1,49
19.23077,1,1,0,0,0,1,13,0,1,56
18.509615,0,1,0,0,0,1,12,0,1,47
9.7633133,1,1,0,0,0,1,12,0,1,44
15,0,1,0,0,0,1,16,1,1,63
13.502455,0,1,0,0,0,1,18,1,1,31
7.2115383,1,1,0,0,0,1,8,0,0,56
11.538462,1,1,0,0,0,1,14,0,1,36
12.019231,1,1,0,0,0,1,12,0,1,47
20,0,1,0,0,0,1,12,0,1,54
11.538462,1,1,0,0,0,2,11,0,0,62
12.019231,0,1,0,0,0,1,12,0,1,29
21.634615,1,1,0,0,0,1,16,1,1,39
13.736263,0,1,0,0,0,1,12,0,1,56
25.641026,1,1,0,0,0,2,16,1,1,31
15.918803,0,1,0,0,0,1,16,1,1,38
7.6923075,0,1,0,0,0,1,16,1,1,26
9.6153851,0,1,0,0,0,2,12,0,1,49
20.192308,1,1,0,0,0,1,16,1,1,57
14.230769,0,1,0,0,0,1,16,1,1,31
15.865385,1,1,0,0,0,1,13,0,1,61
17.482517,0,1,0,0,0,2,13,0,1,56
11.965812,1,1,0,0,0,1,16,1,1,27
7.6923075,1,1,0,0,0,2,12,0,1,30
46.703297,0,1,0,0,0,1,16,1,1,41
19.23077,0,1,0,0,0,1,12,0,1,47
9.1346149,0,1,0,0,0,2,16,1,1,46
14.676113,1,1,0,0,0,2,16,1,1,48
16.826923,0,1,0,0,0,1,12,0,1,27
21.634615,0,1,0,0,0,1,12,0,1,42
13.461538,0,1,0,0,0,1,12,0,1,25
9.75,0,1,0,0,0,2,12,0,1,29
20.512821,0,1,0,0,0,1,16,1,1,47
10.489511,1,1,0,0,0,3,12,0,1,49
14.033264,1,1,0,0,0,2,13,0,1,27
17.788462,0,1,0,0,0,1,18,1,1,53
19.23077,0,1,0,0,0,2,12,0,1,31
19.807692,1,1,0,0,0,2,16,1,1,29
16.201649,1,1,0,0,0,1,12,0,1,63
17.788462,0,1,0,0,0,2,12,0,1,49
14.553015,1,1,0,0,0,1,12,0,1,34
13.461538,1,1,0,0,0,1,16,1,1,44
2.9729729,1,1,0,0,0,1,12,0,1,41
4.8076925,0,1,0,0,0,1,12,0,1,25
33.653847,0,1,0,0,0,1,20,1,1,45
34.615383,0,1,0,0,0,1,16,1,1,39
15.865385,1,1,0,0,0,1,12,0,1,33
9.1346149,1,1,0,0,0,1,12,0,1,34
10.384615,1,1,0,0,0,1,16,1,1,40
36.057693,0,1,0,0,0,1,18,1,1,56
13.461538,0,1,0,0,0,1,12,0,1,47
11.057693,1,1,0,0,0,1,12,0,1,51
11.538462,1,1,0,0,0,1,12,0,1,35
7.1428571,1,1,0,0,0,1,12,0,1,35
10.346154,1,1,0,0,0,2,13,0,1,33
12.5,1,1,0,0,0,1,18,1,1,55
19.711538,1,1,0,0,0,1,16,1,1,27
7.2115383,1,1,0,0,0,1,12,0,1,43
14.423077,1,1,0,0,0,1,12,0,1,34
11.057693,1,1,0,0,0,1,12,0,1,53
16.826923,0,1,0,0,0,2,18,1,1,50
10.648149,0,1,0,0,0,1,12,0,1,27
17.307692,1,1,0,0,0,1,16,1,1,48
24.038462,0,1,0,0,0,4,18,1,1,27
31.73077,0,1,0,0,0,1,16,1,1,42
6.1538463,1,1,0,0,0,1,18,1,1,27
6.7032967,1,1,0,0,0,2,14,0,1,42
10.769231,0,1,0,0,0,1,12,0,1,48
19.607843,1,1,0,0,0,1,14,0,1,48
16.346153,0,1,0,0,0,1,14,0,1,38
10.724852,0,1,0,0,0,1,16,1,1,25
21.634615,0,1,0,0,0,1,12,0,1,40
5.2884617,0,1,0,0,0,1,6,0,0,38
10.576923,0,1,0,0,0,1,12,0,1,29
10.121457,1,1,0,0,0,1,12,0,1,33
7.2115383,0,1,0,0,0,1,12,0,1,50
13.461538,0,1,0,0,0,1,16,1,1,53
9.6153851,1,1,0,0,0,1,12,0,1,59
8.8942308,1,1,0,0,0,2,12,0,1,48
13.461538,0,1,0,0,0,1,12,0,1,37
4.4125757,1,1,0,0,0,1,12,0,1,42
25.484522,1,1,0,0,0,1,18,1,1,52
19.711538,1,1,0,0,0,1,14,0,1,38
19.711538,0,1,0,0,0,1,13,0,1,38
15.384615,1,1,0,0,0,1,12,0,1,40
8.6538458,1,1,0,0,0,1,11,0,0,34
10.096154,1,1,0,0,0,1,12,0,1,45
12.019231,0,1,0,0,0,1,12,0,1,42
28.846153,0,1,0,0,0,1,12,0,1,51
16.826923,1,1,0,0,0,1,16,1,1,32
9.1346149,1,1,0,0,0,1,13,0,1,26
13.111888,0,1,0,0,0,1,12,0,1,35
15.979327,1,1,0,0,0,1,12,0,1,29
23.846153,1,0,1,0,0,1,18,1,1,45
20.192308,0,0,1,0,0,1,12,0,1,44
10.544711,1,0,1,0,0,2,13,0,1,47
14.423077,0,0,1,0,0,1,12,0,1,48
7.6923075,1,0,1,0,0,1,13,0,1,31
19.23077,0,0,1,0,0,1,10,0,0,57
20.673077,0,0,1,0,0,1,12,0,1,51
22.115385,0,0,1,0,0,1,12,0,1,43
12.5,1,0,1,0,0,1,13,0,1,48
9.8290596,1,0,1,0,0,1,12,0,1,47
21.634615,0,0,1,0,0,1,12,0,1,35
28.846153,1,0,1,0,0,1,16,1,1,38
23.076923,0,0,1,0,0,1,16,1,1,32
11.965812,1,0,1,0,0,1,16,1,1,45
10,0,0,1,0,0,1,13,0,1,41
25,0,0,1,0,0,1,20,1,1,62
17.307692,1,0,1,0,0,1,16,1,1,38
9.1346149,1,0,1,0,0,1,12,0,1,47
20.192308,1,0,1,0,0,1,13,0,1,59
19.23077,0,0,1,0,0,1,16,1,1,53
10,0,0,1,0,0,1,16,1,1,38
13.461538,0,0,1,0,0,1,18,1,1,49
5.2447553,1,0,1,0,0,1,13,0,1,58
22.596153,1,0,1,0,0,1,18,1,1,28
13.736263,0,0,1,0,0,1,16,1,1,25
21.634615,0,0,1,0,0,1,12,0,1,55
12.179487,0,0,1,0,0,1,18,1,1,47
11.908284,0,0,1,0,0,1,14,0,1,45
26.442308,0,0,1,0,0,1,16,1,1,39
12.980769,0,0,1,0,0,1,12,0,1,42
25.641026,1,0,1,0,0,1,16,1,1,39
16.547405,0,0,1,0,0,1,13,0,1,55
15.384615,0,0,1,0,0,1,18,1,1,32
21.153847,1,0,1,0,0,1,16,1,1,57
20.192308,0,0,1,0,0,1,12,0,1,54
8.6538458,1,0,1,0,0,1,12,0,1,48
17.788462,0,0,1,0,0,1,16,1,1,35
33.653847,0,0,1,0,0,1,13,0,1,47
19.736841,1,0,1,0,0,1,13,0,1,41
10.096154,1,0,1,0,0,2,13,0,1,41
18.315018,0,0,1,0,0,1,13,0,1,31
8.1730766,0,0,1,0,0,1,13,0,1,25
33.653847,0,0,1,0,0,1,16,1,1,53
36.057693,0,0,1,0,0,1,19,1,1,56
12.820513,0,0,1,0,0,1,16,1,1,30
20.408163,1,0,1,0,0,1,13,0,1,40
10.989011,1,0,1,0,0,1,12,0,1,31
19.23077,1,0,1,0,0,1,12,0,1,38
13.502455,1,0,1,0,0,1,12,0,1,33
23.237179,0,0,1,0,0,1,12,0,1,52
12.980769,0,0,1,0,0,1,12,0,1,26
12.019231,0,0,1,0,0,2,10,0,0,55
10.204082,0,0,1,0,0,1,11,0,0,27
11.538462,1,0,1,0,0,1,12,0,1,33
25.303644,1,0,1,0,0,1,14,0,1,51
8.5470085,0,0,1,0,0,1,16,1,1,38
11.057693,0,0,1,0,0,1,12,0,1,47
13.461538,0,0,1,0,0,1,12,0,1,37
14.102564,0,0,1,0,0,1,13,0,1,51
11.752137,0,0,1,0,0,1,12,0,1,50
5.7692308,1,0,1,0,0,2,11,0,0,57
12.019231,1,0,1,0,0,1,16,1,1,25
19.23077,0,0,1,0,0,1,13,0,1,49
12.820513,1,0,1,0,0,2,16,1,1,34
9.6153851,1,0,1,0,0,1,12,0,1,47
15.384615,1,0,1,0,0,1,16,1,1,30
10.256411,0,0,1,0,0,1,16,1,1,43
10.477404,1,0,1,0,0,1,14,0,1,34
24.23077,0,0,1,0,0,1,12,0,1,41
8.6538458,1,0,1,0,0,2,9,0,0,62
38.46154,0,0,1,0,0,1,13,0,1,49
8.4615383,1,0,1,0,0,1,12,0,1,46
14.423077,0,0,1,0,0,1,16,1,1,51
18.218117,1,0,1,0,0,1,13,0,1,45
9.666667,0,0,1,0,0,1,9,0,0,39
8.6538458,1,0,1,0,0,4,16,1,1,46
20.94017,0,0,1,0,0,1,16,1,1,52
27.884615,1,0,1,0,0,1,14,0,1,40
15,0,0,1,0,0,1,20,1,1,37
4.9562683,1,0,1,0,0,1,12,0,1,50
28.846153,0,0,1,0,0,2,13,0,1,61
4.945055,0,0,1,0,0,2,12,0,1,36
17.948717,1,0,1,0,0,1,18,1,1,37
18.701923,0,0,1,0,0,1,13,0,1,37
14.689316,0,0,1,0,0,1,18,1,1,39
21.978022,0,0,1,0,0,1,13,0,1,60
33.21106,0,0,1,0,0,1,12,0,1,36
20.192308,1,0,1,0,0,1,16,1,1,27
12.019231,0,0,1,0,0,1,12,0,1,38
36.057693,0,0,1,0,0,1,18,1,1,33
11.538462,0,0,1,0,0,1,14,0,1,48
10.683761,0,0,1,0,0,1,12,0,1,28
51.923077,0,0,1,0,0,1,12,0,1,40
16.239317,0,0,1,0,0,1,12,0,1,38
3.1578948,0,0,1,0,0,2,11,0,0,41
16.506411,0,0,1,0,0,1,13,0,1,49
15.384615,0,0,1,0,0,1,16,1,1,47
15.384615,1,0,1,0,0,1,12,0,1,45
11.538462,0,0,1,0,0,1,13,0,1,28
18.75,0,0,1,0,0,1,13,0,1,36
28.365385,0,0,1,0,0,1,12,0,1,46
19.23077,0,0,1,0,0,1,18,1,1,45
38.46154,0,0,1,0,0,1,20,1,1,57
12.307693,0,0,1,0,0,1,12,0,1,33
29.37063,0,0,1,0,0,1,12,0,1,55
12.019231,1,0,1,0,0,2,12,0,1,35
16.433567,0,0,1,0,0,3,12,0,1,47
34.615383,1,0,1,0,0,1,16,1,1,42
10.598443,1,0,1,0,0,1,13,0,1,56
19.23077,0,0,1,0,0,2,12,0,1,55
14.583333,0,0,1,0,0,1,16,1,1,32
10.899038,0,0,1,0,0,1,12,0,1,60
35,0,0,1,0,0,1,16,1,1,31
23.076923,0,0,1,0,0,1,13,0,1,52
5.5668015,1,0,1,0,0,1,13,0,1,25
13.118132,0,0,1,0,0,1,16,1,1,25
15.865385,0,0,1,0,0,1,16,1,1,42
16.826923,0,0,1,0,0,1,12,0,1,41
12.237762,0,0,1,0,0,1,14,0,1,34
12.820513,0,0,1,0,0,1,13,0,1,35
32.692307,0,0,1,0,0,1,16,1,1,52
34.71154,0,0,1,0,0,1,18,1,1,39
6.25,1,0,1,0,0,1,16,1,1,51
10.096154,1,0,1,0,0,1,13,0,1,37
12.237762,0,0,1,0,0,1,13,0,1,41
21.009615,1,0,1,0,0,1,14,0,1,49
13.186813,1,0,1,0,0,1,16,1,1,62
16.826923,0,0,1,0,0,2,13,0,1,53
10.272436,1,0,1,0,0,1,13,0,1,55
25,0,0,1,0,0,1,13,0,1,44
18.653847,0,0,1,0,0,1,18,1,1,40
10.256411,0,0,1,0,0,1,12,0,1,57
11.025641,1,0,1,0,0,1,11,0,0,40
5.7692308,1,0,1,0,0,2,12,0,1,43
24.038462,0,0,1,0,0,1,12,0,1,40
12.992788,1,0,1,0,0,1,12,0,1,55
4.8076925,1,0,1,0,0,1,12,0,1,32
14.778846,0,0,1,0,0,1,14,0,1,29
12.606837,0,0,1,0,0,1,12,0,1,44
12.019231,0,0,1,0,0,2,13,0,1,44
12.918956,0,0,1,0,0,1,12,0,1,58
14.423077,1,0,1,0,0,1,13,0,1,35
20.192308,0,0,1,0,0,1,18,1,1,45
12.692307,0,0,1,0,0,1,12,0,1,40
7.1428571,1,0,1,0,0,1,12,0,0,51
7.6923075,1,0,1,0,0,1,12,0,1,61
18.076923,0,0,1,0,0,1,16,1,1,37
12.019231,0,0,1,0,0,1,12,0,1,32
17.521368,0,0,1,0,0,1,13,0,1,30
8.1009617,1,0,1,0,0,1,13,0,1,52
12.820513,0,0,1,0,0,1,16,1,1,40
30.76923,0,0,1,0,0,1,18,1,1,60
43.26923,0,0,1,0,0,1,16,1,1,32
38.46154,0,0,1,0,0,1,16,1,1,50
19.23077,0,0,1,0,0,1,16,1,1,33
20.71006,0,0,1,0,0,1,9,0,0,60
9.1346149,0,0,1,0,0,1,14,0,1,51
5.2884617,0,0,1,0,0,1,12,0,1,50
6.9615383,0,0,1,0,0,1,12,0,1,35
14.903846,1,0,1,0,0,1,12,0,1,44
14.832812,1,0,1,0,0,1,12,0,1,32
28.846153,0,0,1,0,0,1,18,1,1,34
19.23077,1,0,1,0,0,1,12,0,1,35
4.048583,1,0,1,0,0,1,13,0,1,46
10.489511,0,0,1,0,0,1,18,1,1,28
14.423077,1,0,1,0,0,1,12,0,1,57
4.7202797,1,0,1,0,0,1,14,0,1,46
14.957265,1,0,1,0,0,1,13,0,1,39
4.8076925,1,0,1,0,0,1,12,0,1,44
6.9230771,0,0,1,0,0,1,12,0,1,36
34.615383,0,0,1,0,0,1,18,1,1,31
8.1730766,1,0,1,0,0,3,12,0,1,46
8.3552628,1,0,1,0,0,1,12,0,1,52
10.673077,0,0,1,0,0,1,13,0,1,59
21.761133,1,0,1,0,0,1,16,1,1,45
11.057693,1,0,1,0,0,1,12,0,1,47
10.35503,1,0,1,0,0,1,12,0,1,35
10,1,0,1,0,0,1,11,0,0,37
8.6538458,1,0,1,0,0,1,13,0,1,41
12.019231,1,0,1,0,0,1,12,0,1,44
16.662394,0,0,1,0,0,1,14,0,1,34
8.9743586,0,0,1,0,0,1,13,0,1,35
8.8461542,0,0,1,0,0,1,14,0,1,45
18.75,0,0,1,0,0,1,13,0,1,34
4.8076925,1,0,1,0,0,2,12,0,0,59
8.4615383,0,0,1,0,0,1,10,0,0,33
9.6153851,1,0,1,0,0,1,12,0,1,43
16.483517,0,0,1,0,0,1,12,0,1,38
11.538462,0,0,1,0,0,1,12,0,1,49
13.2626,0,0,1,0,0,1,12,0,1,45
13.942307,1,0,1,0,0,1,13,0,1,39
14.625506,1,0,1,0,0,1,16,1,1,29
11.538462,0,0,1,0,0,1,13,0,1,31
5.4341345,1,0,1,0,0,1,12,0,1,39
12.980769,1,0,1,0,0,1,12,0,1,34
3.8461537,1,0,1,0,0,1,11,0,0,30
4.8076925,0,0,1,0,0,1,12,0,1,55
27.472527,0,0,1,0,0,1,13,0,1,46
11.923077,1,0,1,0,0,1,13,0,1,40
24.471153,1,0,1,0,0,2,12,0,1,49
7.4686942,1,0,1,0,0,1,12,0,1,48
11,1,0,1,0,0,2,13,0,1,32
12.225275,1,0,1,0,0,1,11,0,0,59
21.153847,0,0,1,0,0,3,14,0,1,47
22.5,0,0,1,0,0,1,12,0,1,50
21.153847,1,0,1,0,0,1,16,1,1,50
8.8235292,0,0,1,0,0,1,14,0,1,26
15.384615,1,0,1,0,0,2,12,0,1,61
16.958134,1,0,1,0,0,1,18,1,1,29
15.384615,0,0,1,0,0,1,12,0,1,38
14.182693,0,0,1,0,0,1,12,0,1,40
4.4444447,1,0,1,0,0,1,12,0,1,41
11.458333,1,0,1,0,0,1,12,0,1,49
18.942308,1,0,1,0,0,1,13,0,1,29
10.961538,0,0,1,0,0,1,12,0,1,29
12.145749,0,0,1,0,0,1,12,0,1,41
20.512821,0,0,1,0,0,1,14,0,1,25
12.019231,0,0,1,0,0,1,12,0,1,56
11.538462,1,0,1,0,0,2,16,1,1,50
37.923077,0,0,1,0,0,1,16,1,1,44
14.423077,1,0,1,0,0,1,16,1,1,46
13.247863,0,0,1,0,0,1,14,0,1,34
7.2115383,1,0,1,0,0,1,14,0,1,53
14.41875,1,0,1,0,0,1,12,0,1,38
23.076923,1,0,1,0,0,1,16,1,1,37
11.538462,0,0,1,0,0,1,16,1,1,41
13.736263,1,0,1,0,0,4,16,1,1,61
17.948717,1,0,1,0,0,1,12,0,1,58
25,0,0,1,0,0,1,12,0,1,41
29.326923,0,0,1,0,0,1,14,0,1,44
13.365385,1,0,1,0,0,1,12,0,1,29
21.301775,0,0,1,0,0,1,16,1,1,36
16.538462,1,0,1,0,0,1,16,1,1,48
26.666666,0,0,1,0,0,1,12,0,1,39
16.538462,0,0,1,0,0,1,13,0,1,60
16.02564,0,0,1,0,0,1,13,0,1,34
9.6153851,0,0,1,0,0,1,11,0,0,63
28.106508,0,0,1,0,0,1,13,0,1,53
9.1346149,1,0,1,0,0,1,8,0,0,25
22.115385,0,0,1,0,0,1,13,0,1,42
24.038462,0,0,1,0,0,1,16,1,1,45
30.76923,0,0,1,0,0,1,18,1,1,54
12.019231,0,0,1,0,0,2,14,0,1,30
12.820513,0,0,1,0,0,1,13,0,1,49
21.678322,0,0,1,0,0,1,16,1,1,27
2.7692308,1,0,1,0,0,1,18,1,1,57
12.5,0,0,1,0,0,1,12,0,1,50
39.423077,0,0,1,0,0,1,16,1,1,51
25,0,0,1,0,0,1,18,1,1,44
11.655012,0,0,1,0,0,1,12,0,1,42
8.1730766,0,0,1,0,0,1,12,0,1,31
11.153846,1,0,1,0,0,1,16,1,1,35
16.826923,1,0,1,0,0,1,14,0,1,52
27.403847,1,0,1,0,0,1,13,0,1,48
8.8357592,1,0,1,0,0,2,13,0,1,60
12.937063,0,0,1,0,0,1,11,0,0,36
38.46154,0,0,1,0,0,1,19,1,1,45
9.8290596,0,0,1,0,0,1,13,0,1,33
13.076923,0,0,1,0,0,1,12,0,1,31
20.192308,0,0,1,0,0,1,12,0,1,37
7.2115383,0,0,1,0,0,2,12,0,1,49
14.615385,0,0,1,0,0,1,18,1,1,31
11.208791,0,0,1,0,0,2,13,0,1,37
6.25,0,0,1,0,0,1,11,0,0,41
5.177515,0,0,1,0,0,4,12,0,1,50
10.267858,1,0,1,0,0,2,12,0,1,40
14.423077,1,0,1,0,0,1,13,0,1,39
4.8076925,0,0,1,0,0,1,10,0,0,32
17.788462,1,0,1,0,0,1,12,0,1,46
7.6923075,0,0,1,0,0,1,6,0,0,31
3.6875,1,0,1,0,0,2,10,0,0,57
9.2307692,1,0,1,0,0,1,18,1,1,52
6.4903846,0,0,1,0,0,1,6,0,0,57
28.846153,0,0,1,0,0,1,16,1,1,56
11.057693,0,0,1,0,0,4,12,0,1,54
9.5497093,0,0,1,0,0,1,14,0,1,25
21.153847,1,0,1,0,0,1,14,0,1,43
7.2115383,1,0,1,0,0,2,12,0,1,55
12.5,0,0,1,0,0,1,12,0,1,36
12.019231,1,0,1,0,0,1,13,0,1,52
13.82,0,0,1,0,0,1,16,1,1,26
19.23077,1,0,1,0,0,2,14,0,1,47
9.8076925,0,0,1,0,0,1,12,0,1,44
7.1070232,0,0,1,0,0,1,6,0,0,29
12.651822,1,0,1,0,0,1,12,0,1,62
13.782051,0,0,1,0,0,1,12,0,1,32
20.833334,0,0,1,0,0,1,16,1,1,28
3.75,0,0,1,0,0,2,12,0,1,57
4.7222223,1,0,1,0,0,1,12,0,1,47
10,1,0,1,0,0,1,11,0,0,28
7.2115383,0,0,1,0,0,2,10,0,0,49
14.615385,1,0,1,0,0,1,12,0,1,30
12.820513,1,0,1,0,0,1,12,0,1,48
7.5,1,0,1,0,0,1,8,0,0,48
4.8076925,1,0,1,0,0,1,8,0,0,49
36,1,0,1,0,0,1,19,1,1,33
25.384615,0,0,1,0,0,1,12,0,1,41
17.948717,0,0,1,0,0,1,12,0,1,29
14.423077,0,0,1,0,0,2,13,0,1,34
8.1730766,0,0,1,0,0,1,13,0,1,35
24.038462,1,0,1,0,0,1,16,1,1,28
4.5673075,1,0,1,0,0,2,12,0,1,47
14.423077,0,0,1,0,0,1,16,1,1,28
9.6153851,1,0,1,0,0,1,16,1,1,48
14.423077,1,0,1,0,0,2,14,0,1,44
4.8076925,0,0,1,0,0,1,13,0,1,42
12.5,1,0,1,0,0,1,13,0,1,28
11.538462,1,0,1,0,0,2,13,0,1,27
18.491125,0,0,1,0,0,1,12,0,1,33
9.6153851,1,0,1,0,0,1,12,0,1,35
7.3846154,0,0,1,0,0,1,10,0,0,37
12.993763,1,0,1,0,0,1,12,0,1,60
11.057693,0,0,1,0,0,2,16,1,1,28
25.48077,0,0,1,0,0,1,16,1,1,28
19.615385,0,0,1,0,0,1,12,0,1,49
